,accession,label
64,YP_009790730.1,baseplate
65,YP_010092306.1,baseplate
66,YP_009790846.1,baseplate
67,YP_009790848.1,baseplate
68,YP_009618958.1,baseplate
69,YP_009618968.1,baseplate
70,YP_009618995.1,baseplate
71,YP_009619119.1,baseplate
72,YP_010076386.1,baseplate
73,YP_010092006.1,baseplate
74,YP_010091464.1,baseplate
75,YP_010091193.1,baseplate
76,YP_010093617.1,baseplate
77,YP_009836900.1,baseplate
78,YP_010065248.1,baseplate
79,YP_010069180.1,baseplate
80,YP_010069209.1,baseplate
81,YP_009798066.1,baseplate
82,YP_010090871.1,baseplate
83,YP_010090903.1,baseplate
84,YP_010094047.1,baseplate
85,YP_010094073.1,baseplate
86,YP_010094074.1,baseplate
87,YP_010095150.1,baseplate
88,YP_010094226.1,baseplate
89,YP_010094501.1,baseplate
90,YP_010066467.1,baseplate
91,YP_010094756.1,baseplate
92,YP_010095364.1,baseplate
93,YP_010072200.1,baseplate
94,YP_010071660.1,baseplate
95,YP_010071663.1,baseplate
96,YP_010096129.1,baseplate
97,YP_010096168.1,baseplate
98,YP_009880933.1,baseplate
99,YP_009880968.1,baseplate
100,YP_009881503.1,baseplate
101,YP_009881538.1,baseplate
102,YP_009814246.1,baseplate
103,YP_009814417.1,baseplate
104,YP_010098535.1,baseplate
105,YP_010077180.1,baseplate
106,YP_010077418.1,baseplate
107,YP_009879877.1,baseplate
108,YP_010067575.1,baseplate
109,YP_010067604.1,baseplate
110,YP_010100331.1,baseplate
111,YP_010100514.1,baseplate
112,YP_010072448.1,baseplate
113,YP_010070811.1,baseplate
114,YP_009882578.1,baseplate
115,YP_010068095.1,baseplate
116,YP_009845793.1,baseplate
117,YP_009850542.1,baseplate
118,YP_010075993.1,baseplate
119,YP_010075996.1,baseplate
120,YP_009883303.1,baseplate
121,YP_009883870.1,baseplate
122,YP_009884900.1,baseplate
123,YP_009887152.1,baseplate
124,YP_009887157.1,baseplate
125,YP_010077424.1,baseplate
126,YP_009855904.1,baseplate
127,YP_010074107.1,baseplate
128,YP_010074390.1,baseplate
129,YP_010074580.1,baseplate
130,YP_010091016.1,baseplate
131,YP_010065830.1,baseplate
132,YP_010065557.1,baseplate
133,YP_010075727.1,baseplate
134,YP_010038087.1,baseplate
135,YP_010037912.1,baseplate
136,YP_010109790.1,baseplate
137,YP_010037976.1,baseplate
138,YP_010114056.1,baseplate
139,YP_009966156.1,baseplate
140,YP_010355177.1,baseplate
141,YP_010355396.1,baseplate
142,YP_010099729.1,baseplate
143,YP_007236476.1,baseplate
144,YP_008859233.1,baseplate
145,YP_009831404.1,baseplate
146,YP_009831124.1,baseplate
147,YP_009876573.1,baseplate
148,YP_009877678.1,baseplate
149,YP_009881376.1,baseplate
150,YP_009890075.1,baseplate
151,YP_009883197.1,baseplate
152,YP_009850969.1,baseplate
153,YP_009888221.1,baseplate
154,YP_009887816.1,baseplate
155,YP_009888629.1,baseplate
156,YP_009888424.1,baseplate
157,YP_009889239.1,baseplate
158,YP_009889039.1,baseplate
159,YP_010089026.1,baseplate
160,YP_010095667.1,baseplate
161,YP_010095960.1,baseplate
162,YP_008857061.1,baseplate
163,YP_009623478.1,baseplate
164,YP_009200008.1,baseplate
165,YP_009273826.1,baseplate
166,YP_009598049.1,baseplate
167,YP_009598120.1,baseplate
168,YP_010067337.1,baseplate
169,YP_006547.1,baseplate
170,YP_009914552.1,baseplate
171,YP_010067071.1,baseplate
172,YP_004415082.1,baseplate
173,YP_009778991.1,baseplate
174,YP_009779205.1,baseplate
175,YP_009779420.1,baseplate
176,YP_009153789.1,baseplate
177,YP_009148629.1,baseplate
178,YP_009030796.1,baseplate
179,YP_009111007.1,baseplate
180,YP_009287399.1,baseplate
181,YP_010088324.1,baseplate
182,YP_010066843.1,baseplate
183,YP_010066382.1,baseplate
184,YP_010065985.1,baseplate
185,YP_009284053.1,baseplate
186,YP_009190763.1,baseplate
187,YP_009210108.1,baseplate
188,YP_009625062.1,baseplate
189,YP_009625405.1,baseplate
190,YP_009197267.1,baseplate
191,YP_009180688.1,baseplate
192,YP_010073181.1,baseplate
193,YP_009288877.1,baseplate
194,YP_009786271.1,baseplate
195,YP_010076803.1,baseplate
196,YP_010089479.1,baseplate
197,YP_010074912.1,baseplate
198,YP_009789850.1,baseplate
199,YP_010090028.1,baseplate
200,YP_010092347.1,baseplate
201,YP_009618996.1,baseplate
202,YP_009619120.1,baseplate
203,YP_010076387.1,baseplate
204,YP_010092051.1,baseplate
205,YP_010067870.1,baseplate
206,YP_010068424.1,baseplate
207,YP_010075082.1,baseplate
208,YP_010077072.1,baseplate
209,YP_010091493.1,baseplate
210,YP_010091222.1,baseplate
211,YP_010073564.1,baseplate
212,YP_010073843.1,baseplate
213,YP_010093656.1,baseplate
214,YP_010065249.1,baseplate
215,YP_010069210.1,baseplate
216,YP_010069750.1,baseplate
217,YP_010094228.1,baseplate
218,YP_010094500.1,baseplate
219,YP_010066466.1,baseplate
220,YP_010094758.1,baseplate
221,YP_010072167.1,baseplate
222,YP_010072201.1,baseplate
223,YP_010071661.1,baseplate
224,YP_010096254.1,baseplate
225,YP_010072860.1,baseplate
226,YP_010098496.1,baseplate
227,YP_010077181.1,baseplate
228,YP_010067605.1,baseplate
229,YP_009816620.1,baseplate
230,YP_010100329.1,baseplate
231,YP_010100478.1,baseplate
232,YP_010070290.1,baseplate
233,YP_010070016.1,baseplate
234,YP_010070569.1,baseplate
235,YP_010072478.1,baseplate
236,YP_010069482.1,baseplate
237,YP_010071393.1,baseplate
238,YP_010070841.1,baseplate
239,YP_010068096.1,baseplate
240,YP_010075994.1,baseplate
241,YP_010076276.1,baseplate
242,YP_010075458.1,baseplate
243,YP_010077425.1,baseplate
244,YP_010068952.1,baseplate
245,YP_010074106.1,baseplate
246,YP_010074391.1,baseplate
247,YP_010074579.1,baseplate
248,YP_009949228.1,baseplate
249,YP_010065831.1,baseplate
250,YP_010065558.1,baseplate
251,YP_010075728.1,baseplate
252,YP_010070957.1,baseplate
253,YP_010068678.1,baseplate
254,YP_010071936.1,baseplate
255,YP_010072751.1,baseplate
256,YP_010278314.1,baseplate
257,YP_009881870.1,baseplate
258,YP_010099728.1,baseplate
259,NP_944082.1,baseplate
260,NP_944087.1,baseplate
261,NP_944088.1,baseplate
262,NP_944089.1,baseplate
263,NP_944091.1,baseplate
264,YP_656404.1,baseplate
265,YP_656406.1,baseplate
266,YP_656407.1,baseplate
267,YP_656410.1,baseplate
268,YP_238866.1,baseplate
269,YP_238869.1,baseplate
270,YP_238871.1,baseplate
271,YP_238905.1,baseplate
272,YP_238907.1,baseplate
273,YP_238912.1,baseplate
274,YP_009140267.1,baseplate
275,YP_009140268.1,baseplate
276,YP_009140270.1,baseplate
277,YP_009140279.1,baseplate
278,YP_009140306.1,baseplate
279,YP_003579962.1,baseplate
280,YP_003579965.1,baseplate
281,YP_003579966.1,baseplate
282,YP_003579967.1,baseplate
283,YP_003580037.1,baseplate
284,YP_003580038.1,baseplate
285,YP_009168368.1,baseplate
286,YP_003969098.1,baseplate
287,YP_003969100.1,baseplate
288,YP_003969101.1,baseplate
289,YP_003969102.1,baseplate
290,YP_003969103.1,baseplate
291,YP_003969104.1,baseplate
292,YP_003969105.1,baseplate
293,YP_003969106.1,baseplate
294,YP_003969143.1,baseplate
295,YP_003969149.1,baseplate
296,YP_003969155.1,baseplate
297,YP_003969615.1,baseplate
298,YP_003969619.1,baseplate
299,YP_003969626.1,baseplate
300,YP_003969627.1,baseplate
301,YP_003969629.1,baseplate
302,YP_007002713.1,baseplate
303,YP_007002716.1,baseplate
304,YP_006489167.1,baseplate
305,YP_006489160.1,baseplate
306,YP_006489154.1,baseplate
307,YP_009001469.1,baseplate
308,YP_006489095.1,baseplate
309,YP_009001470.1,baseplate
310,YP_004895232.1,baseplate
311,YP_007008033.1,baseplate
312,YP_007008040.1,baseplate
313,YP_007008042.1,baseplate
314,YP_007348737.1,baseplate
315,YP_007348740.1,baseplate
316,YP_007348741.1,baseplate
317,YP_007348742.1,baseplate
318,YP_007348830.1,baseplate
319,YP_007348834.1,baseplate
320,YP_007348835.1,baseplate
321,YP_007348838.1,baseplate
322,YP_006383630.1,baseplate
323,YP_006986370.1,baseplate
324,YP_006986373.1,baseplate
325,YP_006986374.1,baseplate
326,YP_006986375.1,baseplate
327,YP_006986376.1,baseplate
328,YP_006986469.1,baseplate
329,YP_006986470.1,baseplate
330,YP_006986471.1,baseplate
331,YP_006986472.1,baseplate
332,YP_007010854.1,baseplate
333,YP_007010857.1,baseplate
334,YP_007010858.1,baseplate
335,YP_007010354.1,baseplate
336,YP_007010357.1,baseplate
337,YP_007010358.1,baseplate
338,YP_007010359.1,baseplate
339,YP_007010370.1,baseplate
340,YP_009101449.1,baseplate
341,YP_009217546.1,baseplate
342,YP_009217549.1,baseplate
343,YP_009217585.1,baseplate
344,YP_009217587.1,baseplate
345,YP_009217588.1,baseplate
346,YP_009217589.1,baseplate
347,YP_009217590.1,baseplate
348,YP_009217591.1,baseplate
349,YP_007349122.1,baseplate
350,YP_007349148.1,baseplate
351,YP_007517889.1,baseplate
352,YP_007517920.1,baseplate
353,YP_008060621.1,baseplate
354,YP_008060624.1,baseplate
355,YP_008060625.1,baseplate
356,YP_008060626.1,baseplate
357,YP_008060714.1,baseplate
358,YP_008060717.1,baseplate
359,YP_008060718.1,baseplate
360,YP_008060719.1,baseplate
361,YP_008060720.1,baseplate
362,YP_009098969.1,baseplate
363,YP_008770028.1,baseplate
364,YP_008771748.1,baseplate
365,YP_008771750.1,baseplate
366,YP_008771790.1,baseplate
367,YP_008770956.1,baseplate
368,YP_008770958.1,baseplate
369,YP_009030343.1,baseplate
370,YP_009030352.1,baseplate
371,YP_009021309.1,baseplate
372,YP_009097706.1,baseplate
373,YP_009097799.1,baseplate
374,YP_009097802.1,baseplate
375,YP_009097803.1,baseplate
376,YP_009097804.1,baseplate
377,YP_009097805.1,baseplate
378,YP_009147536.1,baseplate
379,YP_009147537.1,baseplate
380,YP_009147559.1,baseplate
381,YP_009147566.1,baseplate
382,YP_009147640.1,baseplate
383,YP_009220930.1,baseplate
384,YP_009220970.1,baseplate
385,YP_009218541.1,baseplate
386,YP_009218542.1,baseplate
387,YP_009218543.1,baseplate
388,YP_009218544.1,baseplate
389,YP_009218545.1,baseplate
390,YP_009218632.1,baseplate
391,YP_009218633.1,baseplate
392,YP_009218634.1,baseplate
393,YP_009218637.1,baseplate
394,YP_009194345.1,baseplate
395,YP_009194349.1,baseplate
396,YP_009194350.1,baseplate
397,YP_009194442.1,baseplate
398,YP_009194446.1,baseplate
399,YP_009194447.1,baseplate
400,YP_009607297.1,baseplate
401,YP_009607301.1,baseplate
402,YP_009607302.1,baseplate
403,YP_009607391.1,baseplate
404,YP_009607395.1,baseplate
405,YP_009607396.1,baseplate
406,YP_009607399.1,baseplate
407,YP_009607018.1,baseplate
408,YP_009607021.1,baseplate
409,YP_009607022.1,baseplate
410,YP_009607023.1,baseplate
411,YP_009607113.1,baseplate
412,YP_009607117.1,baseplate
413,YP_009607118.1,baseplate
414,YP_009194918.1,baseplate
415,YP_009194922.1,baseplate
416,YP_009194923.1,baseplate
417,YP_009195012.1,baseplate
418,YP_009195015.1,baseplate
419,YP_009195016.1,baseplate
420,YP_009195017.1,baseplate
421,YP_009195018.1,baseplate
422,YP_009302438.1,baseplate
423,YP_009302439.1,baseplate
424,YP_009302442.1,baseplate
425,YP_009302444.1,baseplate
426,YP_009595869.1,baseplate
427,YP_009615911.1,baseplate
428,YP_009615921.1,baseplate
429,YP_009615948.1,baseplate
430,YP_009615949.1,baseplate
431,YP_009616006.1,baseplate
432,YP_009616103.1,baseplate
433,YP_009283849.1,baseplate
434,YP_009283884.1,baseplate
435,YP_009283886.1,baseplate
436,YP_009293437.1,baseplate
437,YP_009293266.1,baseplate
438,YP_009293264.1,baseplate
439,YP_009285640.1,baseplate
440,YP_009285645.1,baseplate
441,YP_009285734.1,baseplate
442,YP_009285735.1,baseplate
443,YP_009285736.1,baseplate
444,YP_009285737.1,baseplate
445,YP_009831399.1,baseplate
446,YP_009831403.1,baseplate
447,YP_009831497.1,baseplate
448,YP_009831498.1,baseplate
449,YP_009831499.1,baseplate
450,YP_009831500.1,baseplate
451,YP_009626337.1,baseplate
452,YP_009626341.1,baseplate
453,YP_009626342.1,baseplate
454,YP_009322938.1,baseplate
455,YP_009322941.1,baseplate
456,YP_009323059.1,baseplate
457,YP_009323062.1,baseplate
458,YP_009831119.1,baseplate
459,YP_009831123.1,baseplate
460,YP_009831215.1,baseplate
461,YP_009831216.1,baseplate
462,YP_009831217.1,baseplate
463,YP_009831218.1,baseplate
464,YP_009876392.1,baseplate
465,YP_009876582.1,baseplate
466,YP_009599732.1,baseplate
467,YP_009610052.1,baseplate
468,YP_009834663.1,baseplate
469,YP_009834651.1,baseplate
470,YP_009612483.1,baseplate
471,YP_009877638.1,baseplate
472,YP_009877669.1,baseplate
473,YP_009612989.1,baseplate
474,YP_009613020.1,baseplate
475,YP_009613021.1,baseplate
476,YP_009613022.1,baseplate
477,YP_009613023.1,baseplate
478,YP_009613024.1,baseplate
479,YP_009613025.1,baseplate
480,YP_009613026.1,baseplate
481,YP_009613218.1,baseplate
482,YP_009613221.1,baseplate
483,YP_009834885.1,baseplate
484,YP_009834897.1,baseplate
485,YP_009834900.1,baseplate
486,YP_009879446.1,baseplate
487,YP_009879487.1,baseplate
488,YP_009796156.1,baseplate
489,YP_009796278.1,baseplate
490,YP_009796308.1,baseplate
491,YP_009796375.1,baseplate
492,YP_009796494.1,baseplate
493,YP_009796522.1,baseplate
494,YP_009879770.1,baseplate
495,YP_009879779.1,baseplate
496,YP_009879808.1,baseplate
497,YP_009798797.1,baseplate
498,YP_009798807.1,baseplate
499,YP_009798833.1,baseplate
500,YP_009798888.1,baseplate
501,YP_009837623.1,baseplate
502,YP_009837755.1,baseplate
503,YP_009880601.1,baseplate
504,YP_009880636.1,baseplate
505,YP_009881342.1,baseplate
506,YP_009881367.1,baseplate
507,YP_009881143.1,baseplate
508,YP_009881168.1,baseplate
509,YP_009814690.1,baseplate
510,YP_009881712.1,baseplate
511,YP_009883453.1,baseplate
512,YP_009883562.1,baseplate
513,YP_009883574.1,baseplate
514,YP_009883601.1,baseplate
515,YP_009889913.1,baseplate
516,YP_009883159.1,baseplate
517,YP_009884524.1,baseplate
518,YP_009885962.1,baseplate
519,YP_009889440.1,baseplate
520,YP_009889451.1,baseplate
521,YP_009889483.1,baseplate
522,YP_009888230.1,baseplate
523,YP_009887825.1,baseplate
524,YP_009888638.1,baseplate
525,YP_009888019.1,baseplate
526,YP_009888028.1,baseplate
527,YP_009888433.1,baseplate
528,YP_009887632.1,baseplate
529,YP_009887641.1,baseplate
530,YP_009889248.1,baseplate
531,YP_009888831.1,baseplate
532,YP_009888840.1,baseplate
533,YP_009889048.1,baseplate
534,YP_009887439.1,baseplate
535,YP_009887448.1,baseplate
536,YP_010059078.1,baseplate
537,YP_010059443.1,baseplate
538,YP_010089021.1,baseplate
539,YP_010089024.1,baseplate
540,YP_010089025.1,baseplate
541,YP_010089113.1,baseplate
542,YP_010089114.1,baseplate
543,YP_010092945.1,baseplate
544,YP_010092946.1,baseplate
545,YP_010092949.1,baseplate
546,YP_010095663.1,baseplate
547,YP_010095664.1,baseplate
548,YP_010095666.1,baseplate
549,YP_010095709.1,baseplate
550,YP_010095754.1,baseplate
551,YP_010095956.1,baseplate
552,YP_010095957.1,baseplate
553,YP_010095959.1,baseplate
554,YP_010107286.1,baseplate
555,NP_899579.1,baseplate
556,NP_899586.1,baseplate
557,NP_899589.1,baseplate
558,YP_008125528.1,baseplate
559,YP_008125529.1,baseplate
560,YP_008125532.1,baseplate
561,YP_008125533.1,baseplate
562,YP_008125162.1,baseplate
563,YP_008125164.1,baseplate
564,YP_008125165.2,baseplate
565,YP_004327042.1,baseplate
566,YP_009006263.1,baseplate
567,YP_009006271.1,baseplate
568,YP_009201404.1,baseplate
569,YP_009201414.1,baseplate
570,YP_009201418.1,baseplate
571,YP_009882218.1,baseplate
572,YP_009882252.1,baseplate
573,NP_049766.1,baseplate
574,NP_049802.1,baseplate
575,NP_049806.1,baseplate
576,NP_049807.1,baseplate
577,YP_010067299.1,baseplate
578,YP_010067341.1,baseplate
579,YP_010067342.1,baseplate
580,NP_046773.1,baseplate
581,YP_009591445.1,baseplate
582,YP_010067037.1,baseplate
583,YP_010067075.1,baseplate
584,YP_010067076.1,baseplate
585,YP_002854112.1,baseplate
586,YP_002854144.1,baseplate
587,YP_002854148.1,baseplate
588,YP_002854149.1,baseplate
589,NP_861860.1,baseplate
590,NP_861893.1,baseplate
591,NP_861897.1,baseplate
592,NP_861898.1,baseplate
593,NP_996720.1,baseplate
594,NP_945300.1,baseplate
595,YP_009098539.1,baseplate
596,YP_009098573.1,baseplate
597,YP_009098577.1,baseplate
598,YP_009098578.1,baseplate
599,NP_542578.1,baseplate
600,NP_112714.1,baseplate
601,YP_009167526.1,baseplate
602,YP_009167557.1,baseplate
603,YP_009167558.1,baseplate
604,YP_009167562.1,baseplate
605,YP_009167563.1,baseplate
606,NP_891708.1,baseplate
607,NP_891709.1,baseplate
608,NP_891710.1,baseplate
609,NP_891745.1,baseplate
610,NP_891746.1,baseplate
611,NP_599048.1,baseplate
612,YP_239748.1,baseplate
613,YP_008318496.1,baseplate
614,YP_009167971.1,baseplate
615,YP_009168004.1,baseplate
616,YP_009168005.1,baseplate
617,YP_009168009.1,baseplate
618,YP_009168010.1,baseplate
619,YP_009102359.1,baseplate
620,YP_009102391.1,baseplate
621,YP_009102395.1,baseplate
622,YP_009102396.1,baseplate
623,NP_944915.1,baseplate
624,NP_076693.1,baseplate
625,NP_758925.1,baseplate
626,YP_195117.1,baseplate
627,YP_195236.1,baseplate
628,YP_195240.1,baseplate
629,YP_001039830.1,baseplate
630,YP_214246.1,baseplate
631,YP_214342.1,baseplate
632,YP_214343.1,baseplate
633,YP_214344.1,baseplate
634,YP_214582.1,baseplate
635,YP_214640.1,baseplate
636,YP_214641.1,baseplate
637,YP_001595281.1,baseplate
638,YP_001595283.1,baseplate
639,YP_001595284.1,baseplate
640,YP_001595313.1,baseplate
641,YP_001595315.1,baseplate
642,YP_001595320.1,baseplate
643,YP_529578.1,baseplate
644,YP_239593.1,baseplate
645,YP_239672.1,baseplate
646,YP_240330.1,baseplate
647,YP_240404.1,baseplate
648,YP_240770.1,baseplate
649,YP_293734.1,baseplate
650,YP_293735.1,baseplate
651,YP_717766.1,baseplate
652,YP_002003538.1,baseplate
653,YP_001111066.1,baseplate
654,YP_004322909.1,baseplate
655,YP_004322168.1,baseplate
656,YP_004322287.1,baseplate
657,YP_004324387.1,baseplate
658,YP_004323147.1,baseplate
659,YP_004323150.1,baseplate
660,YP_004323160.1,baseplate
661,YP_004323234.1,baseplate
662,YP_004323618.1,baseplate
663,YP_004323622.1,baseplate
664,YP_004323631.1,baseplate
665,YP_004323698.1,baseplate
666,YP_004322677.1,baseplate
667,YP_004322762.1,baseplate
668,YP_004323850.1,baseplate
669,YP_004323860.1,baseplate
670,YP_004323920.1,baseplate
671,YP_004324615.1,baseplate
672,YP_004324618.1,baseplate
673,YP_004324628.1,baseplate
674,YP_004324698.1,baseplate
675,YP_004324059.1,baseplate
676,YP_004324063.1,baseplate
677,YP_004324156.1,baseplate
678,YP_004324157.1,baseplate
679,YP_004324283.1,baseplate
680,YP_004324920.1,baseplate
681,YP_004324922.1,baseplate
682,YP_004323385.1,baseplate
683,YP_004323389.1,baseplate
684,YP_004323394.1,baseplate
685,YP_004323456.1,baseplate
686,YP_004323463.1,baseplate
687,YP_004322438.1,baseplate
688,YP_004322442.1,baseplate
689,YP_004322449.1,baseplate
690,YP_004322513.1,baseplate
691,YP_004322520.1,baseplate
692,YP_001686747.1,baseplate
693,YP_007677252.1,baseplate
694,YP_007677406.1,baseplate
695,YP_003097384.1,baseplate
696,YP_003097386.1,baseplate
697,YP_003097469.1,baseplate
698,YP_002922213.1,baseplate
699,YP_002922214.1,baseplate
700,YP_002922215.1,baseplate
701,YP_002922252.1,baseplate
702,YP_002922253.1,baseplate
703,YP_002922498.1,baseplate
704,YP_002922500.1,baseplate
705,YP_002922501.1,baseplate
706,YP_002922533.1,baseplate
707,YP_002922535.1,baseplate
708,YP_002922540.1,baseplate
709,YP_002922862.1,baseplate
710,YP_009167721.1,baseplate
711,YP_003934786.1,baseplate
712,YP_003934789.1,baseplate
713,YP_003934825.1,baseplate
714,YP_003934826.1,baseplate
715,YP_003934831.1,baseplate
716,YP_003934832.1,baseplate
717,YP_003335793.1,baseplate
718,YP_003335796.1,baseplate
719,YP_009302090.1,baseplate
720,YP_009302091.1,baseplate
721,YP_009302173.1,baseplate
722,YP_009302176.1,baseplate
723,YP_003734296.1,baseplate
724,YP_004063885.1,baseplate
725,YP_009169175.1,baseplate
726,YP_009168977.1,baseplate
727,YP_007672926.1,baseplate
728,YP_007672929.1,baseplate
729,YP_008126533.1,baseplate
730,YP_007674524.1,baseplate
731,YP_009782931.1,baseplate
732,YP_009782993.1,baseplate
733,YP_009782995.1,baseplate
734,YP_007675549.1,baseplate
735,YP_007675477.1,baseplate
736,YP_004893854.1,baseplate
737,YP_004327327.1,baseplate
738,YP_007003521.1,baseplate
739,YP_007003523.1,baseplate
740,YP_007675161.1,baseplate
741,YP_008130169.1,baseplate
742,YP_008129861.1,baseplate
743,YP_007003413.1,baseplate
744,YP_010079799.1,baseplate
745,YP_004415049.1,baseplate
746,YP_004415086.1,baseplate
747,YP_004415087.1,baseplate
748,YP_009590709.1,baseplate
749,YP_004508438.1,baseplate
750,YP_004508441.1,baseplate
751,YP_004508496.1,baseplate
752,YP_004508501.1,baseplate
753,YP_009806271.1,baseplate
754,YP_009806284.1,baseplate
755,YP_009806357.1,baseplate
756,YP_009606702.1,baseplate
757,YP_009606704.1,baseplate
758,YP_007004250.1,baseplate
759,YP_007004253.1,baseplate
760,YP_007004255.1,baseplate
761,YP_007004257.1,baseplate
762,YP_007004291.1,baseplate
763,YP_007004292.1,baseplate
764,YP_007004294.1,baseplate
765,YP_007004897.1,baseplate
766,YP_007004928.1,baseplate
767,YP_007004929.1,baseplate
768,YP_007004931.1,baseplate
769,YP_007004933.1,baseplate
770,YP_007004934.1,baseplate
771,YP_007004533.1,baseplate
772,YP_007004564.1,baseplate
773,YP_007004565.1,baseplate
774,YP_007004569.1,baseplate
775,YP_007004570.1,baseplate
776,YP_007501179.1,baseplate
777,YP_007501183.1,baseplate
778,YP_007501184.1,baseplate
779,YP_007501186.1,baseplate
780,YP_007501223.1,baseplate
781,YP_007501227.1,baseplate
782,YP_007501229.1,baseplate
783,YP_007006207.1,baseplate
784,YP_006987055.1,baseplate
785,YP_006987060.1,baseplate
786,YP_006987336.1,baseplate
787,YP_006986708.1,baseplate
788,YP_006986711.1,baseplate
789,YP_006986743.1,baseplate
790,YP_006986744.1,baseplate
791,YP_006986748.1,baseplate
792,YP_006986749.1,baseplate
793,YP_009130746.1,baseplate
794,YP_007236614.1,baseplate
795,YP_007236617.1,baseplate
796,YP_007007242.1,baseplate
797,YP_006382269.1,baseplate
798,YP_006382272.1,baseplate
799,YP_008239571.1,baseplate
800,YP_008059875.1,baseplate
801,YP_009780828.1,baseplate
802,YP_009781042.1,baseplate
803,YP_008320258.1,baseplate
804,YP_009150174.1,baseplate
805,YP_007677891.1,baseplate
806,YP_007677892.1,baseplate
807,YP_007677893.1,baseplate
808,YP_007677894.1,baseplate
809,YP_007677895.1,baseplate
810,YP_007677896.1,baseplate
811,YP_007677897.1,baseplate
812,YP_009275806.1,baseplate
813,YP_009102626.1,baseplate
814,YP_009102661.1,baseplate
815,YP_009102662.1,baseplate
816,YP_009102666.1,baseplate
817,YP_009102667.1,baseplate
818,YP_009148836.1,baseplate
819,YP_009148131.1,baseplate
820,YP_009148135.1,baseplate
821,YP_009148136.1,baseplate
822,YP_009148138.1,baseplate
823,YP_009148139.1,baseplate
824,YP_009148175.1,baseplate
825,YP_006990501.1,baseplate
826,YP_006990574.1,baseplate
827,YP_007235987.1,baseplate
828,YP_007236028.1,baseplate
829,YP_009149399.1,baseplate
830,YP_009149436.1,baseplate
831,YP_009149437.1,baseplate
832,YP_009147464.1,baseplate
833,YP_007112490.1,baseplate
834,YP_009151293.1,baseplate
835,YP_008431169.1,baseplate
836,YP_007677539.1,baseplate
837,YP_009150839.1,baseplate
838,YP_009779065.1,baseplate
839,YP_009779281.1,baseplate
840,YP_009779496.1,baseplate
841,YP_009301511.1,baseplate
842,YP_009301516.1,baseplate
843,YP_009301517.1,baseplate
844,YP_008060507.1,baseplate
845,YP_009625847.1,baseplate
846,YP_008530280.1,baseplate
847,YP_009219525.1,baseplate
848,YP_009600961.1,baseplate
849,YP_009008135.1,baseplate
850,YP_009008136.1,baseplate
851,YP_009008145.1,baseplate
852,YP_009008212.1,baseplate
853,YP_009008213.1,baseplate
854,YP_009007938.1,baseplate
855,YP_008241908.1,baseplate
856,YP_009153753.1,baseplate
857,YP_009153793.1,baseplate
858,YP_009153794.1,baseplate
859,YP_008240312.1,baseplate
860,YP_009143031.1,baseplate
861,YP_009143035.1,baseplate
862,YP_008766934.1,baseplate
863,YP_009056744.1,baseplate
864,YP_009056775.1,baseplate
865,YP_009056779.1,baseplate
866,YP_009056780.1,baseplate
867,YP_008857262.1,baseplate
868,YP_008770324.1,baseplate
869,YP_008766879.1,baseplate
870,YP_009211596.1,baseplate
871,YP_009211599.1,baseplate
872,YP_009211636.1,baseplate
873,YP_009037338.1,baseplate
874,YP_009037340.1,baseplate
875,YP_009037573.1,baseplate
876,YP_009037574.1,baseplate
877,YP_009037578.1,baseplate
